URL,ImageURL,Brand,Product Name,Ratings,Price,Discount,Specs,,,,,,,,,,,,
https://www.amazon.in/Titan-Moments-Analog-Womens-Watch-95126WM01F/dp/B08LKMMTDF/ref=sr_1_27?dib=eyJ2IjoiMSJ9.PCAjR5CXI7lZm8aW3w5sUPbsWst5_1E8r2BRdlqVQjkXAPVtEabTZbINA2MwWWXjnHK6Klto90mY0sQSx9BhtYS7bynzIuIBnsUpfSFgx3tcWPRu1rQlmhY-YCEs7POYOKKYWrCOrI3IJd54ZMNpxy0i1pX_F2QkXEE5maNOMy6ufr-HcYPmQ3IpmlHxMxbHPYJyARmXlpUT7LD1ZnKl85AdGFc7RkyDnXzaaP9vUUz-WBh32d9nzxKQ9PLF-hwOEzcjCiC1vodbyZkpn5WFS2orRDWPtRqiMSOIzV_fWk4.MN0HgOjfjcqlVyOJKmhfeGFBn0-pbrnyP8qwhFG37SI&dib_tag=se&qid=1744805748&refinements=p_36%3A1470000-2560000%2Cp_n_feature_seven_browse-bin%3A1480900031&rnid=3439816031&s=watch&sr=1-27&xpid=NIOcc7XmuV-Ps,https://m.media-amazon.com/images/I/61pMyEI+XDL._AC_UL320_.jpg,Titan,Raga Moments of Joy Mother of Pearl Dial Women Watch with Metal Strap-NS95126WM01F/NT95126WM01F,4.3,"23,045",,"Watch Information
Band Colour
Rose Gold
Band Material
Metal
Band Width
25 Millimeters
Bezel Function
no bezel available
Brand
Titan
Calendar Type
No Calendar
Case Diameter
30 Millimeters
Case Material
Brass
Case Thickness
8 Millimeters
Clasp
Jewelry Clasp
Collection
Raga Moments of Joy
Dial Colour
White
Crystal Material
Mineral
Display Type
Analog
Case Shape
Asymmetrical
Item Weight
190 g
Model Number
NR95126WM01F
Part Number
95126WM01F
Warranty Type
Manufacturer
Movement
Quartz
Water Resistance Depth
30 Meters
Band size
Womens Standard
Warranty
If this product is sold by Amazon, please review the manufacturer’s website for warranty information. If this product is sold by another party, please contact the seller directly for warranty information for this product. You may also be able to find warranty information on the manufacturer’s website.",,,,,,,,,,,,
https://www.amazon.in/Michael-Kors-Camille-Analog-Watch-MK7270/dp/B0B4H5CMPL/ref=sr_1_28?dib=eyJ2IjoiMSJ9.PCAjR5CXI7lZm8aW3w5sUPbsWst5_1E8r2BRdlqVQjkXAPVtEabTZbINA2MwWWXjnHK6Klto90mY0sQSx9BhtYS7bynzIuIBnsUpfSFgx3tcWPRu1rQlmhY-YCEs7POYOKKYWrCOrI3IJd54ZMNpxy0i1pX_F2QkXEE5maNOMy6ufr-HcYPmQ3IpmlHxMxbHPYJyARmXlpUT7LD1ZnKl85AdGFc7RkyDnXzaaP9vUUz-WBh32d9nzxKQ9PLF-hwOEzcjCiC1vodbyZkpn5WFS2orRDWPtRqiMSOIzV_fWk4.MN0HgOjfjcqlVyOJKmhfeGFBn0-pbrnyP8qwhFG37SI&dib_tag=se&qid=1744805748&refinements=p_36%3A1470000-2560000%2Cp_n_feature_seven_browse-bin%3A1480900031&rnid=3439816031&s=watch&sr=1-28&xpid=NIOcc7XmuV-Ps,https://m.media-amazon.com/images/I/71JjDaT5eFL._AC_UL320_.jpg,Michael Kors,"Michael Kors Stainless Steel Camille Analog White Dial Women Watch-Mk7270, Gold Band",4,"17,596",20%,,,,,,,,,,,,,
https://www.amazon.in/Michael-Stainless-Steel-Analog-Watch-Mk6357/dp/B01LZ639EW/ref=sr_1_29?dib=eyJ2IjoiMSJ9.PCAjR5CXI7lZm8aW3w5sUPbsWst5_1E8r2BRdlqVQjkXAPVtEabTZbINA2MwWWXjnHK6Klto90mY0sQSx9BhtYS7bynzIuIBnsUpfSFgx3tcWPRu1rQlmhY-YCEs7POYOKKYWrCOrI3IJd54ZMNpxy0i1pX_F2QkXEE5maNOMy6ufr-HcYPmQ3IpmlHxMxbHPYJyARmXlpUT7LD1ZnKl85AdGFc7RkyDnXzaaP9vUUz-WBh32d9nzxKQ9PLF-hwOEzcjCiC1vodbyZkpn5WFS2orRDWPtRqiMSOIzV_fWk4.MN0HgOjfjcqlVyOJKmhfeGFBn0-pbrnyP8qwhFG37SI&dib_tag=se&qid=1744805748&refinements=p_36%3A1470000-2560000%2Cp_n_feature_seven_browse-bin%3A1480900031&rnid=3439816031&s=watch&sr=1-29&xpid=NIOcc7XmuV-Ps,https://m.media-amazon.com/images/I/51WkzBSlAfL._AC_UL320_.jpg,Michael Kors,"Stainless Steel Analog Gold Dial Women Watch-Mk6357, Rose Gold Band",4.4,"19,995",,"Watch Information
Band Colour
Rose Gold
Band Material
Stainless Steel
Band Width
18 Millimeters
Bezel Function
12 Hour Time Display
Bezel Material
Stainless Steel
Brand
Michael Kors
Calendar Type
Date-Week-Month
Case Diameter
37 Millimeters
Case Material
Stainless Steel
Case Thickness
11.00
Clasp
Deployment Clasp
Collection
Ritz
Dial Colour
Gold
Crystal Material
Mineral
Display Type
Analog
Case Shape
Round
Item Weight
120 g
Metal Stamp
no-metal-stamp (Fashion only)
Model Number
MK6357
Model Year
2019
Part Number
MK6357
Special Features
Glow In The Dark, Lightweight, Scratch-Resistant, Shock Resistant
Warranty Type
Limited
Movement
Quartz
Water Resistance Depth
50 Meters
Band size
Womens Standard
Warranty Description
2 Years manufacturer warranty from the date of purchase
How to avail Warranty?
• Register your product on https://www.fossilcare.com/registration/
• To claim your warranty, produce original bill copy/invoice at authorized fossil service center (Warranty card & stamp is not mandatory for online purchases)
• For any service related enquiries and feedback, call Fossil India toll free number 000-800-9190-951 Monday to Sunday, 10.00 am to 7.00 pm or mail at service.in@fossil.com.
Warranty
If this product is sold by Amazon, please review the manufacturer’s website for warranty information. If this product is sold by another party, please contact the seller directly for warranty information for this product. You may also be able to find warranty information on the manufacturer’s website.",,,,,,,,,,,,
https://www.amazon.in/Michael-Kors-Analog-Womens-Watch-MK5491/dp/B0058XWUHA/ref=sr_1_30?dib=eyJ2IjoiMSJ9.PCAjR5CXI7lZm8aW3w5sUPbsWst5_1E8r2BRdlqVQjkXAPVtEabTZbINA2MwWWXjnHK6Klto90mY0sQSx9BhtYS7bynzIuIBnsUpfSFgx3tcWPRu1rQlmhY-YCEs7POYOKKYWrCOrI3IJd54ZMNpxy0i1pX_F2QkXEE5maNOMy6ufr-HcYPmQ3IpmlHxMxbHPYJyARmXlpUT7LD1ZnKl85AdGFc7RkyDnXzaaP9vUUz-WBh32d9nzxKQ9PLF-hwOEzcjCiC1vodbyZkpn5WFS2orRDWPtRqiMSOIzV_fWk4.MN0HgOjfjcqlVyOJKmhfeGFBn0-pbrnyP8qwhFG37SI&dib_tag=se&qid=1744805748&refinements=p_36%3A1470000-2560000%2Cp_n_feature_seven_browse-bin%3A1480900031&rnid=3439816031&s=watch&sr=1-30&xpid=NIOcc7XmuV-Ps,https://m.media-amazon.com/images/I/61XeRIyY7qL._AC_UL320_.jpg,Michael Kors,Parker Analog White Dial Gold Band Women's Stainless Steel Watch-MK5491,4.2,"22,995",,"Watch Information
Band Colour
Gold
Band Material
Stainless Steel
Band Width
7 Millimeters
Bezel Function
Unidirectional
Bezel Material
Stainless Steel
Brand
Michael Kors
Calendar Type
Date
Case Diameter
39 Millimeters
Case Material
Stainless Steel
Case Thickness
12.00
Clasp
Double Locking Foldover Clasp
Collection
Parker
Dial Colour
White
Crystal Material
Mineral
Display Type
Analog
Case Shape
Round
Item Weight
120 g
Metal Stamp
no-metal-stamp (Fashion only)
Model Number
MK5491
Model Year
2011
Part Number
MK5491
Special Features
Water Resistant, Chronograph
Warranty Type
Manufacturer
Movement
Quartz
Water Resistance Depth
50 Meters
Band size
Women's Standard
Warranty Description
2 Years manufacturer warranty from the date of purchase
How to avail Warranty?
• Register your product on https://www.fossilcare.com/registration/
• To claim your warranty, produce original bill copy/invoice at authorized fossil service center (Warranty card & stamp is not mandatory for online purchases)
• For any service related enquiries and feedback, call Fossil India toll free number 000-800-9190-951 Monday to Sunday, 10.00 am to 7.00 pm or mail at service.in@fossil.com.
Warranty
If this product is sold by Amazon, please review the manufacturer’s website for warranty information. If this product is sold by another party, please contact the seller directly for warranty information for this product. You may also be able to find warranty information on the manufacturer’s website.",,,,,,,,,,,,
https://www.amazon.in/Michael-Kors-Lennox-Analog-Watch-MK7229/dp/B09NCLRZ4J/ref=sr_1_31?dib=eyJ2IjoiMSJ9.PCAjR5CXI7lZm8aW3w5sUPbsWst5_1E8r2BRdlqVQjkXAPVtEabTZbINA2MwWWXjnHK6Klto90mY0sQSx9BhtYS7bynzIuIBnsUpfSFgx3tcWPRu1rQlmhY-YCEs7POYOKKYWrCOrI3IJd54ZMNpxy0i1pX_F2QkXEE5maNOMy6ufr-HcYPmQ3IpmlHxMxbHPYJyARmXlpUT7LD1ZnKl85AdGFc7RkyDnXzaaP9vUUz-WBh32d9nzxKQ9PLF-hwOEzcjCiC1vodbyZkpn5WFS2orRDWPtRqiMSOIzV_fWk4.MN0HgOjfjcqlVyOJKmhfeGFBn0-pbrnyP8qwhFG37SI&dib_tag=se&qid=1744805748&refinements=p_36%3A1470000-2560000%2Cp_n_feature_seven_browse-bin%3A1480900031&rnid=3439816031&s=watch&sr=1-31&xpid=NIOcc7XmuV-Ps,https://m.media-amazon.com/images/I/81AJgGrZ-ZL._AC_UL320_.jpg,Michael Kors,"Michael Kors Stainless Steel Lennox Analog Gold Dial Women Watch-Mk7229, Gold Band",4.6,"23,995",4%,,,,,,,,,,,,,
https://www.amazon.in/Michael-Kors-Analog-Womens-Watch-MK4734/dp/B0CJNF5P55/ref=sr_1_32?dib=eyJ2IjoiMSJ9.PCAjR5CXI7lZm8aW3w5sUPbsWst5_1E8r2BRdlqVQjkXAPVtEabTZbINA2MwWWXjnHK6Klto90mY0sQSx9BhtYS7bynzIuIBnsUpfSFgx3tcWPRu1rQlmhY-YCEs7POYOKKYWrCOrI3IJd54ZMNpxy0i1pX_F2QkXEE5maNOMy6ufr-HcYPmQ3IpmlHxMxbHPYJyARmXlpUT7LD1ZnKl85AdGFc7RkyDnXzaaP9vUUz-WBh32d9nzxKQ9PLF-hwOEzcjCiC1vodbyZkpn5WFS2orRDWPtRqiMSOIzV_fWk4.MN0HgOjfjcqlVyOJKmhfeGFBn0-pbrnyP8qwhFG37SI&dib_tag=se&qid=1744805748&refinements=p_36%3A1470000-2560000%2Cp_n_feature_seven_browse-bin%3A1480900031&rnid=3439816031&s=watch&sr=1-32&xpid=NIOcc7XmuV-Ps,https://m.media-amazon.com/images/I/71ZyKHE01VL._AC_UL320_.jpg,Michael Kors,"Michael Kors Stainless Steel Analog Black Dial Women Watch-Mk4734, Black Band",4.3,"19,995",,,,,,,,,,,,,,
https://www.amazon.in/Daniel-Wellington-Analogue-Womens-Watch/dp/B08BZHPBB1/ref=sr_1_33?dib=eyJ2IjoiMSJ9.PCAjR5CXI7lZm8aW3w5sUPbsWst5_1E8r2BRdlqVQjkXAPVtEabTZbINA2MwWWXjnHK6Klto90mY0sQSx9BhtYS7bynzIuIBnsUpfSFgx3tcWPRu1rQlmhY-YCEs7POYOKKYWrCOrI3IJd54ZMNpxy0i1pX_F2QkXEE5maNOMy6ufr-HcYPmQ3IpmlHxMxbHPYJyARmXlpUT7LD1ZnKl85AdGFc7RkyDnXzaaP9vUUz-WBh32d9nzxKQ9PLF-hwOEzcjCiC1vodbyZkpn5WFS2orRDWPtRqiMSOIzV_fWk4.MN0HgOjfjcqlVyOJKmhfeGFBn0-pbrnyP8qwhFG37SI&dib_tag=se&qid=1744805748&refinements=p_36%3A1470000-2560000%2Cp_n_feature_seven_browse-bin%3A1480900031&rnid=3439816031&s=watch&sr=1-33&xpid=NIOcc7XmuV-Ps,https://m.media-amazon.com/images/I/51t4YFllj6L._AC_UL320_.jpg,Daniel Wellington,Analog White Dial Women's Watch-DW00100358K,4,"22,495",,"Watch Information
Band Colour
Rose Gold/Silver
Band Material
Stainless Steel
Band Width
14 Millimeters
Bezel Function
Unidirectional
Bezel Material
Stainless Steel
Brand
Daniel Wellington
Calendar Type
No Calendar
Case Diameter
32 Millimeters
Case Material
Stainless Steel
Case Thickness
8.5 Millimeters
Clasp
Deployment Clasp
Dial Colour
white
Crystal Material
Mineral
Display Type
Analog
Case Shape
Round
Item Weight
200 g
Model Number
DW00100358
Part Number
DW00100358
Special Features
Waterproof, Ultra Thin
Warranty Type
Manufacturer
Movement
Quartz
Water Resistance Depth
30 Meters
Band size
Womens Standard
Warranty Description
2 Years from the date of purchase. Warranty is limited to manufacturing defects only.
Warranty
If this product is sold by Amazon, please review the manufacturer’s website for warranty information. If this product is sold by another party, please contact the seller directly for warranty information for this product. You may also be able to find warranty information on the manufacturer’s website.",,,,,,,,,,,,
https://www.amazon.in/Fossil-Analog-Gold-Womens-Watch-ME3175/dp/B084CFV5V6/ref=sr_1_35?dib=eyJ2IjoiMSJ9.PCAjR5CXI7lZm8aW3w5sUPbsWst5_1E8r2BRdlqVQjkXAPVtEabTZbINA2MwWWXjnHK6Klto90mY0sQSx9BhtYS7bynzIuIBnsUpfSFgx3tcWPRu1rQlmhY-YCEs7POYOKKYWrCOrI3IJd54ZMNpxy0i1pX_F2QkXEE5maNOMy6ufr-HcYPmQ3IpmlHxMxbHPYJyARmXlpUT7LD1ZnKl85AdGFc7RkyDnXzaaP9vUUz-WBh32d9nzxKQ9PLF-hwOEzcjCiC1vodbyZkpn5WFS2orRDWPtRqiMSOIzV_fWk4.MN0HgOjfjcqlVyOJKmhfeGFBn0-pbrnyP8qwhFG37SI&dib_tag=se&qid=1744805748&refinements=p_36%3A1470000-2560000%2Cp_n_feature_seven_browse-bin%3A1480900031&rnid=3439816031&s=watch&sr=1-35&xpid=NIOcc7XmuV-Ps,https://m.media-amazon.com/images/I/713sqJYU+9L._AC_UL320_.jpg,Fossil,Carlie Analog Rose Gold Dial and Band Women's Stainless Steel Watch-ME3175,4,"17,495",,"Watch Information
Band Colour
Rose Gold
Band Material
Stainless Steel
Band Width
16 Millimeters
Bezel Function
Unidirectional
Bezel Material
Stainless Steel
Brand
Fossil
Calendar Type
No Calendar
Case Diameter
35 Millimeters
Case Material
Stainless Steel
Case Thickness
9 Millimeters
Clasp
Tang Buckle
Collection
Carlie
Dial Colour
Rose Gold
Crystal Material
Glass
Display Type
Analog
Case Shape
Round
Item Weight
68 g
Model Number
ME3175
Part Number
ME3175
Special Features
Water Resistant
Warranty Type
Manufacturer
Movement
Automatic
Water Resistance Depth
50 Meters
Band size
Womens Standard
Warranty Description
2 Years manufacturer warranty from the date of purchase
How to avail Warranty?
• Register your product on https://www.fossilcare.com/registration/
• To claim your warranty, produce original bill copy/invoice at authorized fossil service center (Warranty card & stamp is not mandatory for online purchases)
• For any service related enquiries and feedback, call Fossil India toll free number 000-800-9190-951 Monday to Sunday, 10.00 am to 7.00 pm or mail at service.in@fossil.com.
Warranty
If this product is sold by Amazon, please review the manufacturer’s website for warranty information. If this product is sold by another party, please contact the seller directly for warranty information for this product. You may also be able to find warranty information on the manufacturer’s website.",,,,,,,,,,,,
https://www.amazon.in/Titan-Modern-Bandhan-Analog-Watch-9400394203WL01/dp/B08LL423YJ/ref=sr_1_36?dib=eyJ2IjoiMSJ9.PCAjR5CXI7lZm8aW3w5sUPbsWst5_1E8r2BRdlqVQjkXAPVtEabTZbINA2MwWWXjnHK6Klto90mY0sQSx9BhtYS7bynzIuIBnsUpfSFgx3tcWPRu1rQlmhY-YCEs7POYOKKYWrCOrI3IJd54ZMNpxy0i1pX_F2QkXEE5maNOMy6ufr-HcYPmQ3IpmlHxMxbHPYJyARmXlpUT7LD1ZnKl85AdGFc7RkyDnXzaaP9vUUz-WBh32d9nzxKQ9PLF-hwOEzcjCiC1vodbyZkpn5WFS2orRDWPtRqiMSOIzV_fWk4.MN0HgOjfjcqlVyOJKmhfeGFBn0-pbrnyP8qwhFG37SI&dib_tag=se&qid=1744805748&refinements=p_36%3A1470000-2560000%2Cp_n_feature_seven_browse-bin%3A1480900031&rnid=3439816031&s=watch&sr=1-36&xpid=NIOcc7XmuV-Ps,https://m.media-amazon.com/images/I/81gdESAiamL._AC_UL320_.jpg,Titan,Bandhan White Dial Quartz Multifunction Leather Strap Watch for Couple-NS9400394203WL01P,5,"15,355",8%,"Watch Information
Band Colour
Brown
Band Material
Leather
Band Width
16 Millimeters
Bezel Function
no bezel available
Brand
Titan
Calendar Type
Day-Date
Case Diameter
41 Millimeters
Case Material
Stainless Steel
Case Thickness
9 Millimeters
Clasp
Tang Buckle
Collection
Modern Bandhan
Dial Colour
Silver
Crystal Material
Mineral
Display Type
Analog
Case Shape
Round
Item Weight
190 g
Model Number
NR9400394203WL01P
Part Number
9400394203WL01
Warranty Type
Manufacturer
Movement
Quartz
Water Resistance Depth
50 Meters
Band size
Womens Standard
Warranty
If this product is sold by Amazon, please review the manufacturer’s website for warranty information. If this product is sold by another party, please contact the seller directly for warranty information for this product. You may also be able to find warranty information on the manufacturer’s website.",,,,,,,,,,,,
https://www.amazon.in/Michael-Kors-Analog-Womens-Watch-MK7428/dp/B0CHR22XKL/ref=sr_1_38?dib=eyJ2IjoiMSJ9.PCAjR5CXI7lZm8aW3w5sUPbsWst5_1E8r2BRdlqVQjkXAPVtEabTZbINA2MwWWXjnHK6Klto90mY0sQSx9BhtYS7bynzIuIBnsUpfSFgx3tcWPRu1rQlmhY-YCEs7POYOKKYWrCOrI3IJd54ZMNpxy0i1pX_F2QkXEE5maNOMy6ufr-HcYPmQ3IpmlHxMxbHPYJyARmXlpUT7LD1ZnKl85AdGFc7RkyDnXzaaP9vUUz-WBh32d9nzxKQ9PLF-hwOEzcjCiC1vodbyZkpn5WFS2orRDWPtRqiMSOIzV_fWk4.MN0HgOjfjcqlVyOJKmhfeGFBn0-pbrnyP8qwhFG37SI&dib_tag=se&qid=1744805748&refinements=p_36%3A1470000-2560000%2Cp_n_feature_seven_browse-bin%3A1480900031&rnid=3439816031&s=watch&sr=1-38&xpid=NIOcc7XmuV-Ps,https://m.media-amazon.com/images/I/817ajZ4D+6L._AC_UL320_.jpg,Michael Kors,"Michael Kors Stainless Steel Analog Gold Dial Women Watch-Mk7428, Gold Band",4.4,"17,147",30%,,,,,,,,,,,,,
https://www.amazon.in/Michael-Kors-Stainless-Analog-Watch-Mk7504/dp/B0D9568SN6/ref=sr_1_39?dib=eyJ2IjoiMSJ9.PCAjR5CXI7lZm8aW3w5sUPbsWst5_1E8r2BRdlqVQjkXAPVtEabTZbINA2MwWWXjnHK6Klto90mY0sQSx9BhtYS7bynzIuIBnsUpfSFgx3tcWPRu1rQlmhY-YCEs7POYOKKYWrCOrI3IJd54ZMNpxy0i1pX_F2QkXEE5maNOMy6ufr-HcYPmQ3IpmlHxMxbHPYJyARmXlpUT7LD1ZnKl85AdGFc7RkyDnXzaaP9vUUz-WBh32d9nzxKQ9PLF-hwOEzcjCiC1vodbyZkpn5WFS2orRDWPtRqiMSOIzV_fWk4.MN0HgOjfjcqlVyOJKmhfeGFBn0-pbrnyP8qwhFG37SI&dib_tag=se&qid=1744805748&refinements=p_36%3A1470000-2560000%2Cp_n_feature_seven_browse-bin%3A1480900031&rnid=3439816031&s=watch&sr=1-39&xpid=NIOcc7XmuV-Ps,https://m.media-amazon.com/images/I/81Cz6rwN6pL._AC_UL320_.jpg,Michael Kors,"Stainless Steel Analog Gold Dial Women's Watch-Mk7504, Band Color:Gold",,"21,596",20%,"Watch Information
Band Colour
Gold
Band Material
Stainless Steel
Band Width
20 Millimeters
Bezel Function
12 Hour Time Display
Bezel Material
Stainless Steel
Brand
Michael Kors
Calendar Type
Date
Case Diameter
40 Millimeters
Case Material
Stainless Steel
Case Thickness
11.90
Clasp
Double Locking Foldover Clasp
Collection
Brynn
Dial Colour
Gold
Crystal Material
Glass
Display Type
Analog
Case Shape
Round
Item Weight
100 g
Model Number
MK7504
Part Number
MK7504
Special Features
Chronograph
Warranty Type
Limited
Movement
Quartz
Water Resistance Depth
50 Meters
Band size
Womens Standard
Warranty Description
2 Years
Warranty
If this product is sold by Amazon, please review the manufacturer’s website for warranty information. If this product is sold by another party, please contact the seller directly for warranty information for this product. You may also be able to find warranty information on the manufacturer’s website.",,,,,,,,,,,,
https://www.amazon.in/Fossil-Carlie-Analog-Womens-Watch-ME3250/dp/B0BZQDCV6D/ref=sr_1_40?dib=eyJ2IjoiMSJ9.PCAjR5CXI7lZm8aW3w5sUPbsWst5_1E8r2BRdlqVQjkXAPVtEabTZbINA2MwWWXjnHK6Klto90mY0sQSx9BhtYS7bynzIuIBnsUpfSFgx3tcWPRu1rQlmhY-YCEs7POYOKKYWrCOrI3IJd54ZMNpxy0i1pX_F2QkXEE5maNOMy6ufr-HcYPmQ3IpmlHxMxbHPYJyARmXlpUT7LD1ZnKl85AdGFc7RkyDnXzaaP9vUUz-WBh32d9nzxKQ9PLF-hwOEzcjCiC1vodbyZkpn5WFS2orRDWPtRqiMSOIzV_fWk4.MN0HgOjfjcqlVyOJKmhfeGFBn0-pbrnyP8qwhFG37SI&dib_tag=se&qid=1744805748&refinements=p_36%3A1470000-2560000%2Cp_n_feature_seven_browse-bin%3A1480900031&rnid=3439816031&s=watch&sr=1-40&xpid=NIOcc7XmuV-Ps,https://m.media-amazon.com/images/I/71Srlce2EsL._AC_UL320_.jpg,Fossil,"Fossil Women Stainless Steel Carlie Analog Gold Dial Watch-Me3250, Band Color-Gold",4.6,"17,495",,,,,,,,,,,,,,
https://www.amazon.in/Jowissa-Swiss-Quartz-Black-Analog/dp/B0D9LLDL72/ref=sr_1_41?dib=eyJ2IjoiMSJ9.PCAjR5CXI7lZm8aW3w5sUPbsWst5_1E8r2BRdlqVQjkXAPVtEabTZbINA2MwWWXjnHK6Klto90mY0sQSx9BhtYS7bynzIuIBnsUpfSFgx3tcWPRu1rQlmhY-YCEs7POYOKKYWrCOrI3IJd54ZMNpxy0i1pX_F2QkXEE5maNOMy6ufr-HcYPmQ3IpmlHxMxbHPYJyARmXlpUT7LD1ZnKl85AdGFc7RkyDnXzaaP9vUUz-WBh32d9nzxKQ9PLF-hwOEzcjCiC1vodbyZkpn5WFS2orRDWPtRqiMSOIzV_fWk4.MN0HgOjfjcqlVyOJKmhfeGFBn0-pbrnyP8qwhFG37SI&dib_tag=se&qid=1744805748&refinements=p_36%3A1470000-2560000%2Cp_n_feature_seven_browse-bin%3A1480900031&rnid=3439816031&s=watch&sr=1-41&xpid=NIOcc7XmuV-Ps,https://m.media-amazon.com/images/I/719WhRqVMAL._AC_UL320_.jpg,Jowissa,Swiss Made Quartz Black Dial Analog Watch for Woman - J8.078.M,,"18,850",35%,"Watch Information
Band Colour
Green
Band Material
Stainless Steel
Band Width
15 Millimeters
Bezel Function
No bezel available
Bezel Material
No bezel available
Brand
Jowissa
Calendar Type
No Calendar
Case Diameter
26 Millimeters
Case Material
Stainless Steel
Case Thickness
7.4 Millimeters
Clasp
Jewelry Clasp
Dial Colour
Black
Crystal Material
Glass
Display Type
analogue
Case Shape
Rectangle
Item Weight
70 g
Model Number
J8.078.M
Part Number
J8.078.M
Warranty Type
Manufacturer
Movement
Quartz
Water Resistance Depth
50 Millimeters
Band size
Womens Standard
Warranty Description
No Warranty For Physical Damage
Warranty
If this product is sold by Amazon, please review the manufacturer’s website for warranty information. If this product is sold by another party, please contact the seller directly for warranty information for this product. You may also be able to find warranty information on the manufacturer’s website.",,,,,,,,,,,,
https://www.amazon.in/Titan-Pearls-Quartz-Women-NS95232WM01F-NT95232WM01F/dp/B0CLRGSGXT/ref=sr_1_43?dib=eyJ2IjoiMSJ9.PCAjR5CXI7lZm8aW3w5sUPbsWst5_1E8r2BRdlqVQjkXAPVtEabTZbINA2MwWWXjnHK6Klto90mY0sQSx9BhtYS7bynzIuIBnsUpfSFgx3tcWPRu1rQlmhY-YCEs7POYOKKYWrCOrI3IJd54ZMNpxy0i1pX_F2QkXEE5maNOMy6ufr-HcYPmQ3IpmlHxMxbHPYJyARmXlpUT7LD1ZnKl85AdGFc7RkyDnXzaaP9vUUz-WBh32d9nzxKQ9PLF-hwOEzcjCiC1vodbyZkpn5WFS2orRDWPtRqiMSOIzV_fWk4.MN0HgOjfjcqlVyOJKmhfeGFBn0-pbrnyP8qwhFG37SI&dib_tag=se&qid=1744805748&refinements=p_36%3A1470000-2560000%2Cp_n_feature_seven_browse-bin%3A1480900031&rnid=3439816031&s=watch&sr=1-43&xpid=NIOcc7XmuV-Ps,https://m.media-amazon.com/images/I/71Jc01EZDUL._AC_UL320_.jpg,Titan,Raga Power Pearls Quartz Analog Mother of Pearl Dial Metal Strap Watch for Women-NS95232WM01F/NT95232WM01F,5,"17,955",,"Watch Information
Band Colour
Rose Gold
Band Material
Brass
Band Width
12
Bezel Function
12 Hour Time Display
Bezel Material
Brass
Brand
Titan
Calendar Type
No Calendar
Case Diameter
37
Case Material
Brass
Case Thickness
6.5
Clasp
Hook Buckle
Dial Colour
Multicolor
Crystal Material
Mineral Glass
Display Type
Analog
Case Shape
Round
Item Weight
300 g
Model Number
95232WM01F
Part Number
95232WM01F
Special Features
Mother of Pearl Dial, Crystal Embellishments
Warranty Type
Limited
Movement
Quartz
Water Resistance Depth
30 Meters
Band size
Womens Standard
Warranty
If this product is sold by Amazon, please review the manufacturer’s website for warranty information. If this product is sold by another party, please contact the seller directly for warranty information for this product. You may also be able to find warranty information on the manufacturer’s website.",,,,,,,,,,,,
https://www.amazon.in/Fossil-Stainless-Analog-Womens-Watch-Es5340/dp/B0D936TNB2/ref=sr_1_44?dib=eyJ2IjoiMSJ9.PCAjR5CXI7lZm8aW3w5sUPbsWst5_1E8r2BRdlqVQjkXAPVtEabTZbINA2MwWWXjnHK6Klto90mY0sQSx9BhtYS7bynzIuIBnsUpfSFgx3tcWPRu1rQlmhY-YCEs7POYOKKYWrCOrI3IJd54ZMNpxy0i1pX_F2QkXEE5maNOMy6ufr-HcYPmQ3IpmlHxMxbHPYJyARmXlpUT7LD1ZnKl85AdGFc7RkyDnXzaaP9vUUz-WBh32d9nzxKQ9PLF-hwOEzcjCiC1vodbyZkpn5WFS2orRDWPtRqiMSOIzV_fWk4.MN0HgOjfjcqlVyOJKmhfeGFBn0-pbrnyP8qwhFG37SI&dib_tag=se&qid=1744805748&refinements=p_36%3A1470000-2560000%2Cp_n_feature_seven_browse-bin%3A1480900031&rnid=3439816031&s=watch&sr=1-44&xpid=NIOcc7XmuV-Ps,https://m.media-amazon.com/images/I/7119MyQWjRL._AC_UL320_.jpg,Fossil,"Stainless Steel Analog Black Dial Women's Watch-Es5340, Band Color:Black",5,"17,495",,"Watch Information
Band Colour
Black
Band Material
Stainless Steel
Band Width
14 Millimeters
Bezel Function
12 Hour Time Display
Bezel Material
Stainless Steel
Brand
Fossil
Calendar Type
Date
Case Diameter
26 Millimeters
Case Material
Stainless Steel
Case Thickness
6 Millimeters
Clasp
Double Locking Foldover Clasp
Dial Colour
Black
Crystal Material
Glass
Display Type
Analog
Case Shape
Rectangular
Item Weight
100 g
Model Number
ES5340
Part Number
ES5340
Warranty Type
Limited
Movement
Quartz
Water Resistance Depth
50 Meters
Band size
Womens Standard
Warranty
If this product is sold by Amazon, please review the manufacturer’s website for warranty information. If this product is sold by another party, please contact the seller directly for warranty information for this product. You may also be able to find warranty information on the manufacturer’s website.",,,,,,,,,,,,
